1.453970656616793145e+00,1.275120586359377084e+00,1.218667921536356502e+00
-7.396576630571104205e-02,-2.649706859562047344e-03,-3.070549971095873354e-02
1.040209950933957739e+00,3.794250052917906846e-01,8.672721082095793399e-01
5.538908267371787097e-01,9.932527445173269243e-01,8.169971881349971099e-01
6.198118343971970035e-01,1.152159697753216472e+00,1.058127137471223778e+00
-8.913255502002486175e-01,-1.192597520077327333e+00,-1.320191055431886307e+00
1.504262227827185994e+00,7.380149401872473369e-01,8.705415095755250077e-01
9.316627246681341568e-01,1.073682935947065209e+00,9.625734310973539376e-01
-1.012198166281681466e+00,-9.385669730686142520e-01,-6.355214977409595623e-01
7.827327176959567590e-01,1.616579692074868735e+00,1.173481899894892821e+00
-1.316951807850308631e+00,-9.005807303781794282e-01,-7.468672716436824954e-01
5.872214350225095636e-01,8.725875675500872619e-01,1.133039864081471837e+00
-2.503947321670816906e-01,1.204811325609161238e-02,8.078928568841652058e-02
1.052231867416090205e+00,8.434901448763580945e-01,7.302391508960008881e-01
-1.104315935598674692e+00,-1.236937318082310444e+00,-8.078613203078680582e-01
3.524052605980378811e-02,-8.317081949424922835e-03,-1.491684322733873858e-01
5.965411089826510027e-01,1.538578142658674430e+00,7.914029416219436897e-01
-1.131292734994306270e+00,-1.566910901054940464e+00,-5.766417957032649033e-01
-1.138658155725722709e+00,-1.195856968803921117e+00,-9.011233187877074613e-01
-9.078052627585037060e-02,4.937606585170432882e-02,1.152721035089100399e-01
1.129630694173767047e+00,1.293362994685824940e+00,1.036248822448823548e+00
2.010615305509463966e-03,1.594317719153012791e-01,-1.495356640070511778e-01
-1.223187999937194737e-01,-6.573791986899103768e-02,-4.833384075719681511e-02
-1.073752707241110160e+00,-1.126045149526121003e+00,-1.268638508617687899e+00
-2.487859419779253622e-02,7.585685927285937269e-02,5.755932855010195692e-02
-1.014582150664004923e+00,-1.044011077683836053e+00,-1.039117595489436052e+00
-1.378420003580149711e+00,-8.863883414192991195e-01,-4.807009437692889575e-01
1.218072113620413122e+00,1.314657253538694004e+00,8.913679364020243856e-01
-1.087030710344327522e+00,-6.301472543041315433e-01,-8.655410485975129076e-01
-7.805432303091879020e-02,3.220021819640763588e-02,9.446145319061978463e-02
-7.290938061479962373e-02,-7.561873086469714234e-02,1.187075448310832004e-01
6.902752250555446167e-01,1.003178987693821744e+00,8.720492343294694582e-01
-1.474561431282575899e-02,9.218323588057643347e-02,-1.189488383216174699e-01
-7.765967423808294301e-01,-1.263181482102304187e+00,-1.092316920962941751e+00
1.050896674849867429e-01,2.213104619493285741e-01,-3.020640903289829871e-02
1.186026232972954952e+00,8.293243811694411827e-01,1.051543556079878705e+00
-1.233064087014974719e+00,-1.107489101223263717e+00,-1.099028885301096770e+00
-1.053600674190276143e+00,-8.395087208407209234e-01,-8.105496064452504257e-01
-8.769920919605960208e-01,-9.740872326980245521e-01,-9.807833792969261610e-01
6.500708845131563107e-01,1.449420995942815704e+00,3.091391891815851167e-01
-1.162690506150556136e+00,-1.068323486787969623e+00,-9.156319873477329896e-01
-8.117413073157856429e-01,-1.119696446784135935e+00,-1.196071004819030392e+00
-1.324660012435423528e+00,-9.640209490310922558e-01,-8.628282197497907369e-01
-1.222179408206967466e+00,-8.772008617639708294e-01,-7.223542363331700855e-01
1.082886999308189768e+00,1.243244304015829860e+00,9.475147814209645691e-01
1.046348931251454673e+00,1.390770993336509331e+00,9.809104513805210201e-01
-6.650533483966314385e-01,-1.047376196793526448e+00,-1.071140292026325547e+00
-8.692762809119278788e-01,-8.271127602280988755e-01,-1.148433004081288455e+00
-1.345431394181708207e+00,-9.113079963999262123e-01,-1.140951850606455986e+00
5.499710976309190279e-03,-1.156588090298328597e-01,-1.878262955335178661e-02
1.323293619253757214e+00,7.246875096831570939e-01,5.857227261947555164e-01
-2.767834755758805804e-02,3.954752572844261183e-02,-2.512800503170514177e-01
-6.202157954247007332e-01,-1.319012528025979902e+00,-1.050992441684023726e+00
6.988287239934225237e-02,1.050312508227730507e-01,-7.035870663665062807e-02
1.320602180908395373e-01,-2.007474776666615668e-01,1.140511974086153013e-01
8.569314379142409788e-01,1.018273512285961413e+00,8.594309718401282883e-01
9.067926933609069540e-01,1.423253795140825728e+00,1.438615746628937542e+00
1.177374409169263947e+00,1.233435075299381456e+00,7.334569651293798564e-01
4.006544882052283374e-02,-1.562090028196027047e-01,-2.522285172021225541e-02
-9.431370962004110847e-01,-9.169198747657746340e-01,-1.206296492063051673e+00
-9.360051299981293482e-01,-1.007864379708965252e+00,-6.971558102647664734e-01
-1.068036671883191513e+00,-1.098430036414917321e+00,-1.086992378656241209e+00
-9.181567908050371207e-02,-6.771322371669553919e-02,-2.678036004779581550e-02
7.430081765857232678e-02,1.473921674075912291e-01,-2.805545341665008005e-02
1.035226248550586980e+00,6.853420283298155002e-01,1.240192628859638102e+00
1.042589665817670985e+00,1.116263742811852033e+00,9.026118136337210052e-01
8.152879013773105532e-01,1.034436646231064572e+00,1.025163583418688518e+00
-5.008010875102033577e-01,-9.330255001561437167e-01,-9.511829737652693906e-01
-1.407604303735342288e+00,-1.167483617695966425e+00,-6.384614527592937794e-01
-1.006266944809447006e+00,-1.005729417500147882e+00,-8.222201943571451066e-01
-9.896850114460221670e-01,-8.265446742383144585e-01,-1.169664104561046525e+00
1.384211136755369997e-02,-2.164301180614000564e-02,1.434021010620838144e-01
-4.222749022135229707e-02,-8.102867921247930427e-02,1.572309711589358616e-01
-1.663290524872545681e-02,5.048160130948845664e-02,-1.732221310154915261e-01
-1.066030527567432551e-01,8.187485739330234435e-02,-3.587822775708755796e-02
1.229082554174190767e+00,1.224804787503369408e+00,1.296622810595215558e+00
-9.034359560866415118e-01,-1.047482963411692003e+00,-1.044696990190223218e+00
-1.095035021165849720e+00,-7.454092502160178935e-01,-1.339226253366308628e+00
1.193023098338718668e+00,6.667933382715369728e-01,1.309699404957161306e+00
6.528348758884181535e-01,9.582624219101129048e-01,9.992165681599916027e-01
-7.353394839663049409e-02,1.413121606471372804e-01,1.117044380135992498e-01
8.622912345014166480e-01,7.801937235882955290e-01,9.776947273288253415e-01
1.327921661971934730e+00,8.635526287808701351e-01,1.272232911378784248e+00
1.521986944691646748e-01,-2.043878198756946679e-02,7.294411175672881054e-02
7.656714690221469444e-02,-3.914667549355790171e-02,-4.707569157259257342e-02
1.539514706752018181e-01,5.583790632903189860e-02,-5.228635786408893094e-02
1.238000137011916330e-01,-2.314254933930999861e-02,-8.635729786319867873e-02
2.418011397022246101e-02,-6.504544774003279128e-03,-1.368744746523491151e-01
1.210710018189055034e-02,9.378256835450282658e-02,-3.317985890485929817e-02
5.596842138582855952e-01,1.148230390160450032e+00,1.148005835294942267e+00
1.038256237406071092e-01,-7.524948988673714478e-02,-1.226720681617368691e-01
-8.863082162151445509e-01,-1.066562352970441996e+00,-9.039151007764426593e-01
-8.891744843346460758e-01,-1.134025179545459228e+00,-1.012072498878467730e+00
1.251162265678129826e+00,4.567984981184789461e-01,2.469913861730185234e-01
4.964465621363817194e-02,-4.429698952166769010e-02,-5.444251143545000837e-02
-5.351789320523021587e-01,-1.073878397315451316e+00,-1.007123088568233404e+00
-9.797185706663578131e-01,-5.657670101363667658e-01,-8.675851422000586677e-01
-7.026435051828738843e-01,-9.914440560232866684e-01,-8.996400492384721836e-01
7.461007235502676860e-01,6.251668022302454553e-01,7.662852699511883969e-01
-6.919613824467925056e-01,-1.292640519805448696e+00,-1.222909897702844972e+00
-1.523074185152026416e+00,-1.145626165550664322e+00,-8.515003065620020406e-01
-9.460191290118477037e-01,-1.093369109210552415e+00,-1.283381222625251894e+00
1.283341338912311169e+00,1.237339781550461204e+00,1.490386669617832061e+00
3.161224440882932918e-02,1.859721017694802164e-02,1.310321521262726996e-01
1.903454232161063894e-02,-6.589611102184320113e-02,2.844074739643278130e-02
7.865389772453256212e-01,1.474934291575608736e+00,9.197309228178359719e-01
1.352341816369249661e-01,1.973508599292088939e-01,1.824176200976236062e-01
3.720613982588928670e-02,-9.722997133490900168e-02,4.478465593281893281e-02
9.540548424298496144e-01,1.012922963801953014e+00,1.423920406883963929e+00
1.058534889968838766e-01,-2.261178409098052108e-02,-1.336565960816877563e-01
-1.804849191846888967e-01,-1.846301368538406928e-01,3.928754073482473852e-02
1.633064805068380032e+00,1.425816262773191845e+00,1.224131999837660967e+00
1.012516742627842803e-01,2.617959455381335329e-02,-1.977424448207523999e-01
-9.714039456281008400e-01,-1.129654510052922056e+00,-9.985548334905125500e-01
7.285765842546775284e-01,1.048700950122684716e+00,9.625199940024142808e-01
9.097054575264840182e-01,1.134581050208173458e+00,1.286547771566805665e+00
1.245807603977800326e+00,5.729181588935639002e-01,1.015908082071401486e+00
-1.008451430332128584e+00,-1.191189000098555439e+00,-1.069196355139877319e+00
-4.202180957491405411e-02,-9.978962121969568722e-02,5.445381685067754440e-02
1.024425787748146494e-01,-5.853592364747783883e-02,9.235587957956148397e-02
9.639361033092772590e-01,1.505094239784222410e+00,8.854295187391597599e-01
-1.548340007297065724e-01,-3.606949190474938866e-02,-1.527558247032329009e-01
-1.132916222941171114e+00,-1.026666281670809200e+00,-1.568310224291818322e+00
-8.115063761559212496e-01,-1.053518949247069569e+00,-1.135605156312890163e+00
-4.589000974192346954e-02,-9.767031482047273949e-02,-1.152559621623218816e-01
1.630306932578235932e-02,5.378769506878220558e-02,5.238105499568337931e-02
1.205245223966674994e-02,-2.009398664172003495e-04,2.221283019139065618e-01
1.039309088394552855e-01,1.182040385913087424e-02,-7.626225336684779033e-02
8.034640052378909658e-01,1.096515366794005519e+00,1.116324872559605108e+00
-1.152010582651782133e+00,-1.264641059224210107e+00,-1.106810510770947165e+00
-9.196021273110597249e-01,-6.233698605887491029e-01,-1.269551812228489229e+00
-3.665927406269227362e-02,-1.337091231908004996e-01,1.305459483911927954e-01
-1.107887021970736852e+00,-1.251257460157377377e+00,-1.414304717482124829e+00
-1.514178905958521726e-01,1.971193410361818110e-01,5.910512976619256009e-02
1.123092228533000947e+00,1.043485774680091627e+00,7.764582780970421538e-01
7.939941133686158059e-01,2.894209299395688051e-01,8.221395667520274841e-01
-6.558422620392150293e-01,-1.004382954299760877e+00,-1.216583595278681429e+00
1.002506362826875996e+00,1.099334338263859845e+00,9.300939163834706092e-01
-8.759840404313851137e-01,-1.040679924520281130e+00,-1.011955922028265897e+00
8.378908906839614978e-01,1.276714217145326957e+00,1.263058323542012307e+00
1.068432643878955757e+00,8.169419015119431249e-01,4.527384859085826774e-01
9.802488979511890799e-01,3.657330498202385760e-01,5.008488755273219351e-01
1.108968528443897261e+00,1.314804175030625411e+00,4.640964733425912980e-01
1.161123373323941221e-01,1.863463430799814358e-01,4.477458370692755096e-02
-1.132438288706096197e+00,-1.315521413707869458e+00,-1.068112006987572471e+00
1.075201476449518134e+00,1.224263170723458805e+00,8.294648607042127697e-01
9.935448641978145146e-01,5.445898554404274838e-01,4.253534679461096202e-01
8.648405091262849620e-01,8.273082289419878554e-01,1.421903141265108417e+00
-1.101406953953067536e+00,-8.310008793998325816e-01,-1.135118765526012652e+00
-7.476548526696490116e-02,9.385117570110849267e-03,8.331119524326309478e-02
4.660921706419636212e-01,1.023851505883519364e+00,1.215583742261614253e+00
-1.031216082871173834e+00,-1.004240677386914582e+00,-1.420470115096108987e+00
-1.437802458728876687e+00,-1.078047859803199504e+00,-1.243171473914083336e+00
6.983528447189280008e-01,1.084601090775935806e+00,9.198636707632370513e-01
6.744203687720482510e-01,1.226517014090171109e+00,8.780127657992746748e-01
-9.885545971185666358e-01,-9.991157440733030581e-01,-1.013071806818243825e+00
-2.491739678967609672e-01,-2.094374611314747114e-01,1.247395634103562190e-01
-8.131894143621121174e-02,1.408641247504331499e-02,-8.623384588354415098e-03
1.516977125565762557e-02,2.233592318692685999e-02,2.852753120874242446e-02
-9.802665092368408883e-01,-9.605637889605265212e-01,-7.881945491116066904e-01
3.867002097970898555e-01,7.361551218774875505e-01,7.369139165808911152e-01
-1.056266393358811895e+00,-1.147883340052650691e+00,-1.516864221212583352e+00
-1.008857662101262820e+00,-1.000947352518937405e+00,-8.631628158491985170e-01
-1.010021491758058554e+00,-9.136732294377553076e-01,-8.846130805893550608e-01
-1.107890926674900189e+00,-1.055134106912111402e+00,-1.141945593169377604e+00
1.635778681314986258e-02,-1.416323706688698940e-02,3.522885597687114984e-02
1.162043727118892145e+00,8.430342437196980399e-01,1.205910927184390857e+00
7.285879401501282882e-01,9.670647299415126019e-01,1.242290263249521853e+00
-7.515012174363057129e-01,-1.242843456271867986e+00,-1.175030949782783329e+00
8.068009958824934325e-01,7.919780908792397600e-01,8.089186156294035923e-01
-8.608963377007393669e-01,-9.988122371226995089e-01,-1.209780074292542862e+00
-2.449718028668724980e-03,7.574801281376003503e-02,1.278127269225147467e-01
-9.600281007439531722e-01,-8.685642330781102594e-01,-8.619043557996560745e-01
5.992945821381306937e-01,4.251111808118045454e-01,9.606975340566639154e-01
1.084755541031818593e+00,6.728541787595696544e-01,1.074393370378754486e+00
2.777297959030823951e-02,1.178963028008443992e-01,-2.963931279298431462e-02
5.494329117803667950e-01,1.018840293801365648e+00,1.187957866363479109e+00
9.341492203575251230e-01,1.095606773925330790e+00,1.082232214809189630e+00
1.197592796733314202e+00,1.314471403835908658e+00,1.101399864676764206e+00
-1.005476709371004196e+00,-8.470299661203996022e-01,-1.166345418698323755e+00
-7.858787890824445732e-01,-9.554178461556219748e-01,-1.578503964399827542e+00
1.536395330763264955e+00,1.113284979654243445e+00,1.471133739900399195e+00
-1.273341452420182929e+00,-6.844217243143724261e-01,-1.002637528054042049e+00
-6.043387180367407185e-02,1.130375183985372900e-01,-3.233990953561888260e-02
-2.787840239710027285e-02,-2.442644746241210904e-02,1.379503403112153914e-01
-1.010563204751779021e-01,-5.159531992585582316e-02,-4.688208565073458817e-02
-1.246210004548264916e+00,-1.025713119241305371e+00,-8.292726045829823533e-01
-5.826900893905209711e-02,1.165800149981003897e-01,1.250661321178154206e-01
1.758580571749732258e+00,7.051685682442700998e-01,4.745406576751985961e-01
1.152485550442062578e+00,8.533644150517287752e-01,9.147215782514319660e-01
-1.160005557501770923e+00,-7.663338433724637966e-01,-1.208953531916407531e+00
7.789919743190326651e-01,1.066968508556420892e+00,9.362616547989460747e-01
-8.625605091792030998e-02,-7.263570118043703727e-02,3.035775004495198243e-02
1.176944552370998293e-01,1.036163059947048937e-01,1.806585394102263598e-01
1.686372540233577855e+00,7.995077278751856475e-01,7.295720096253404119e-01
-9.129910543973496218e-01,-1.514767219634610251e+00,-1.124971371286689781e+00
-7.390145380503950756e-01,-1.234012123321566179e+00,-9.145326040673009693e-01
-8.657444203117200532e-01,-1.079604269412480111e+00,-1.160021026235537045e+00
-9.225439049209873676e-01,-1.451112845880437874e+00,-1.204501368727120658e+00
-1.109440548801908788e+00,-6.574550138208612449e-01,-1.137459404510146266e+00
1.379496381030259844e+00,6.015113897868549220e-01,1.680844729985266017e+00
7.301787729297679053e-02,5.362419528388116113e-02,8.577725178572694065e-02
-9.197001889819425013e-01,-7.550258871612680611e-01,-9.870287787312848060e-01
1.935119924275694597e-02,-3.740875509433787272e-02,-1.188584686295858228e-01
-6.051800103516200569e-01,-9.044382874767060709e-01,-1.012027577100736986e+00
-6.795247370672528042e-01,-9.340423837288921449e-01,-1.186345079551233139e+00
-9.574825907124926427e-01,-6.905937006018310065e-01,-1.012057506727823908e+00
-1.239588701236279400e+00,-1.219309855433253986e+00,-9.574324133525827785e-01
-9.602647010476378364e-01,-7.810781103937183278e-01,-8.034409770695665198e-01
1.336071740687803100e-01,5.781746994216938051e-02,2.877194192035295583e-02
-1.214483739131603901e+00,-8.323142645172298959e-01,-1.419996678545112800e+00
-5.308976144949559273e-02,-3.981518461676981230e-02,1.968156740524606985e-02
-1.431471274698892238e+00,-8.699830971255371193e-01,-6.358121451820648584e-01
8.559296959701171437e-01,1.509055123690981048e+00,1.433682503594563507e+00
1.238117492855398023e-02,-1.982760056433403306e-01,-1.515868898853310887e-01
7.754518776339894282e-02,1.615413170141428434e-01,1.340671677487380586e-01
-9.843577637815695835e-01,-7.190908970120575283e-01,-9.707118459043500014e-01
1.142811242713993813e+00,1.420143972741328531e+00,8.826346236188710170e-01
-6.656641759968995320e-01,-8.713464545704505682e-01,-1.153173095969731943e+00
-1.191316001762925403e+00,-8.804121587997768561e-01,-1.091354878762575309e+00
4.566728290833524939e-01,9.064410989448664635e-01,7.901583733030929091e-01
-9.202105759848716593e-01,-8.216073366696926561e-01,-7.536998644221675203e-01
6.072349398159680028e-02,9.508922887660392620e-02,-6.400114987223402829e-02
-1.725861450288614651e-01,7.982810544275149855e-02,-7.266999958393778603e-02
-8.497070898369352143e-02,9.738263007887548728e-02,-9.124195821787933758e-02
-3.997426350948070362e-02,8.708362209661207887e-02,1.049493304956347350e-01
5.976509585362339838e-02,-1.428397760186553844e-01,4.154341997820248933e-02
6.334539996241999038e-01,1.177196955181519566e+00,7.628456341400224883e-01
1.342817409374987836e+00,1.003224252489503421e+00,1.097250354314564635e+00
8.697416593759709214e-01,8.809231605254957964e-01,7.662457448350603606e-01
-6.175260058087173043e-02,-1.330891380475959507e-01,1.112100725736277912e-01
7.929104567241469503e-01,1.193623728041729226e+00,1.634463516841673680e+00
1.110501204242770878e-01,-1.988815800543553836e-01,-1.300487645576511031e-01
1.018925511461604483e+00,4.414393520971348073e-01,1.046559147263247613e+00
-9.720346804464696788e-01,-6.522285583978486567e-01,-1.009076672829254395e+00
9.751585006524499111e-01,1.167632747219058187e+00,9.489561321955368722e-01
4.619052225734758821e-01,7.945089740264740241e-01,1.244327395207044384e+00
-5.693760414858834995e-01,-9.063390184620816470e-01,-9.774524117528525791e-01
1.857622494246624276e-02,1.860099596989249829e-02,6.812687641419104545e-02
-9.257511390535424697e-03,-1.456647253783184270e-01,1.607408755480614904e-01
-1.314733211706619609e-01,-1.044150334357594467e-01,1.684515254290800401e-01
6.285824704954070530e-01,1.515749093263940583e+00,1.096658471281831027e+00
-9.650639814203662015e-01,-1.330560728450568719e+00,-7.868146362566221796e-01
-4.899757243446286811e-03,1.400769884396451948e-01,4.083929437227513948e-02
4.647355419647345443e-01,1.343422929994661841e+00,8.120087048013611142e-01
9.772319854179463139e-01,1.027997851673078555e+00,1.368439010601825156e+00
-1.131815161785498347e+00,-7.604408880234442281e-01,-1.318747645319245265e+00
1.031340632686741587e+00,1.368044269313028138e+00,9.337173042353890118e-01
-8.904399341900962606e-01,-1.209915778348912729e+00,-1.434178081896021917e+00
6.116573732051542450e-02,-8.735608317902875120e-02,1.915803657533180493e-01
3.256783861947510489e-02,1.029505040058871917e-01,-1.096358380053580189e-01
-8.715578113341148070e-01,-9.482404865318783127e-01,-7.919522071500882943e-01
9.179238014689253822e-01,4.509267778252946668e-01,1.338161597880997089e+00
9.344187990012779998e-01,7.821972813013582382e-01,1.262345915806834196e+00
-8.888908793858913970e-01,-9.120955354332402898e-01,-9.387455023389632558e-01
-1.219573981133851071e+00,-1.085270067094667557e+00,-1.054804860434527480e+00
1.261612745054448981e+00,1.652420748483760971e+00,8.976583118123733218e-01
-1.078488694802780756e+00,-9.447623490217671449e-01,-1.010000280308313902e+00
-7.215666399795885866e-01,-4.348458998883627524e-01,-7.932885445962624127e-01
-1.134492089555190208e+00,-1.071910632308108235e+00,-1.162629256408890921e+00
5.595424191604386754e-04,-8.179009494850902895e-02,6.151177612184435817e-02
9.406417401755257091e-01,1.209082692314411789e+00,1.270987722304341094e+00
7.935651219251633748e-01,9.887422096230498170e-01,9.448818502722072799e-01
1.155928136789536431e+00,6.746731719906418068e-01,8.334501385677478558e-01
1.064811101915554170e+00,1.439186693126496053e+00,1.341842119136950728e+00
-1.330075679129433031e+00,-1.507702225210925562e+00,-7.979818438928354407e-01
-1.180063367656775997e+00,-1.249555407066483603e+00,-1.035436893881390930e+00
5.877546288011958886e-02,-2.975437990935499155e-02,-6.329882549785668944e-02
-1.024081327732881963e+00,-1.295863195992650763e+00,-1.066420455469764939e+00
-1.872549887543113467e-01,-1.798863436282060468e-01,3.151299103341464319e-02
1.388724391341837450e+00,1.225388550111023322e+00,1.180642412937777497e+00
1.497942226154098222e+00,9.082340285349181919e-01,1.300124999896851152e+00
1.393205194776088618e+00,7.771845034473887637e-01,1.178519510255371827e+00
-2.776781200090795709e-02,-4.084135945490410813e-02,1.131678414474164285e-01
1.062802838465050186e-02,1.536810255383074530e-01,-1.219126098109254985e-01
-7.721198630913398420e-01,-1.246965164070730658e+00,-9.195316717644901328e-01
1.529059004214630146e+00,5.345494470640548279e-01,6.338857586900968899e-01
1.470467495136422442e-01,1.824772089611738091e-01,-7.203150968806661114e-02
-3.991899699249368272e-02,-1.182033582769518171e-01,-1.577361155207843701e-01
-1.424277887547715782e+00,-1.158310707049181154e+00,-1.033754269535430037e+00
-1.139167023869909423e+00,-9.506467952040058567e-01,-6.948084878230382788e-01
1.912817783591538867e-01,2.615768576203905127e-01,3.550652008665086679e-02
1.667432811443831930e+00,1.432468770495620269e+00,7.812695646078978706e-01
-7.328537343123937842e-02,-7.505429804733629653e-03,-1.824423678164533921e-02
9.612555085336710325e-01,8.092840894628835491e-01,6.581067401469278266e-01
-7.872034602691183047e-02,-9.601791084195679393e-02,1.557195811930904839e-01
8.940765196699190787e-02,4.596008037276430591e-02,-2.072703111621901351e-01
1.088106664033331006e+00,1.224289022340347977e+00,9.472096142635011429e-01
-9.291509137495228554e-01,-9.002773399959480560e-01,-1.048642289073572931e+00
-4.024842931873182095e-02,1.291803324370124351e-01,-7.272326313070834325e-02
-1.161125301507873520e+00,-1.223662384864326436e+00,-1.026210802308282544e+00
-9.432460891233308553e-01,-1.056439175338087066e+00,-1.231640637036805819e+00
1.849524148133989063e-02,-6.116765701506907127e-02,4.040069465353535172e-02
-1.264681716644776133e+00,-1.087671233233351797e+00,-1.148630496237753151e+00
6.057051538162158688e-02,7.982511030491884485e-02,1.380858134797197101e-02
4.843160820777468040e-02,-1.102726190066493778e-01,8.491332572097507261e-03
-5.518213601597083962e-01,-6.264884019700065476e-01,-1.195455575975282292e+00
1.549404715254339093e+00,9.190632337173759714e-01,1.478073049985359821e+00
1.790664619872918972e-01,-2.953863202693694096e-02,-1.099608795103813041e-01
2.355459171980870403e-01,1.409854813983353994e+00,8.958395190597064905e-01
-8.416423198141893824e-02,-3.985565976919808878e-02,1.445040089036677688e-01
1.017180643016209141e+00,7.022504697645076677e-01,1.343426760901801131e+00
8.148288349858833213e-01,7.281117960093865804e-01,1.487484309685983108e+00
2.403309910581464051e-02,1.986771112853019487e-03,1.249803771383397044e-01
-1.206848568356893026e+00,-8.636810963436746258e-01,-1.160681932834768171e+00
1.777202168063928278e-01,-9.540381374455085550e-02,1.036729164866047742e-01
-1.040378460336244704e+00,-9.813378357448956368e-01,-1.201994488811827244e+00
8.732884270877148136e-01,1.302991887900277312e+00,7.742106378557274127e-01
-9.954080488784097236e-01,-1.002229122368368142e+00,-9.977002200259875719e-01
7.887727486009274980e-01,5.903038442398700347e-01,7.243618294033902227e-01
5.344864574779544242e-01,1.403460473720562707e+00,1.272083622597256269e+00
9.780133572789425633e-01,9.970973224373131938e-01,1.182470537516371545e+00
-2.390695762916864725e-02,4.808697022987151910e-03,-5.615408536916435475e-03
-8.246546452619094580e-01,-1.365382275660903533e+00,-1.080637661369906688e+00
1.101879519428484999e-01,-1.444918188579353557e-01,9.887147472970326742e-03
1.618170553591662120e-02,-2.169940478585639237e-02,-1.342721597923406673e-01
-4.954129320190993335e-02,-7.024160889106355332e-02,1.558332392360751821e-02
1.029023141244095552e+00,1.762339167315327249e+00,1.346839685110071461e+00
9.242605424881992215e-01,1.000253479311503213e+00,8.844261520007714594e-01
2.278220325232569593e-02,4.933513316524847786e-02,-1.006489682012971232e-01
1.239244279145807370e+00,1.215611999499062401e+00,1.155752953170321007e+00
-8.777808108230171769e-01,-1.092090743211683534e+00,-1.252403842095288100e+00
4.381284195492329836e-02,-9.439998216373229889e-02,-1.117030491928638902e-01
-1.993049263941686078e-01,1.247443513304405949e-01,6.895855469714575392e-04
2.035993835595508936e-02,1.662816639652187067e-01,-7.422149101915373470e-02
4.588770608370261461e-02,-1.316705583318328147e-02,5.046564079309588972e-04
-1.825580678614001709e-02,-1.379589156298306751e-01,-1.084539613545410924e-01
-2.589036822921291295e-03,-1.394641387984718317e-01,1.749285043520149019e-01
4.838142940768405675e-02,1.283024592577316492e-01,5.275839970663531719e-02
-1.160627605916829258e-01,-1.925585505726626345e-02,7.860650060268675743e-02
1.025115069547245072e+00,1.117771261391979465e+00,8.244433308893146517e-01
-1.115445124719847581e+00,-1.314350147498636545e+00,-1.005569676101342402e+00
-1.116672567135787997e+00,-1.071249190097069315e+00,-8.596985742120161200e-01
1.346019279960424253e-01,-5.561135727663049644e-03,7.014779304777782332e-02
-9.661183017923651306e-01,-8.855070315314754748e-01,-6.340213544710444626e-01
-1.011551311675742637e+00,-1.145342405196559499e+00,-1.043432623144833427e+00
-1.416526473901317043e-03,3.381133004433536232e-02,2.150501984728043700e-02
4.711368542382073782e-02,-4.010816796969281228e-02,7.753510872462282544e-02
-1.260644016535682921e+00,-9.066498699163130226e-01,-9.677787355516642709e-01
1.553858399271269564e+00,1.165811842725808622e+00,1.419765403140247795e+00
7.330879042461041495e-01,3.030568066415686435e-01,1.143928708582432341e+00
-9.256156674116859315e-03,-5.521541466170046264e-02,-5.364710859612838167e-02
8.610819250128323721e-02,3.743764422993697827e-02,-8.071949971173801586e-02
-2.436380440416748006e-02,5.220047526628428941e-02,-5.257426353957375675e-02
